Month-Year,SET50,log-SET,gmean-SET,scaled-SET,quarter,set-index,ret
1996-06-01,2.93,1.075002423028976,2.9300000000000006,,,961.3,
1996-07-01,2.47,0.9042181506398859,2.690185867184645,0.8430034129692832,0.0,,0.0
1996-08-01,2.54,0.9321640810304452,2.639162287775226,0.9441726800305368,0.0,840.2,-0.1259752418599812
1996-09-01,2.55,0.9360933591703348,2.61658361587749,0.9662156858681136,1.0,,0.0
1996-10-01,2.07,0.7275486072772777,2.496788545344438,0.7911079116444786,0.0,686.29,-0.1831825755772436
1996-11-01,2.01,0.6981347220709843,2.408153385871781,0.8050341322447534,0.0,,0.0
1996-12-01,1.74,0.5538851132264376,2.298910254039063,0.7225453371069628,0.0,612.8,-0.10708301155488209
1997-01-01,1.81,0.5933268452777344,2.231215853589365,0.7873295605254387,0.0,,0.0
1997-02-01,1.64,0.494696241836107,2.1561863022924155,0.7350252542181098,0.0,536.5,-0.12451044386422971
1997-03-01,1.58,0.4574248470388755,2.0901784373602066,0.7327752700776249,0.0,,0.0
1997-04-01,1.48,0.3920420877760237,2.0256020248143725,0.7080735182921357,0.0,489.2,-0.08816402609506058
1997-05-01,1.28,0.2468600779315258,1.9495847081056497,0.6319109007196515,0.0,,0.0
1997-06-01,1.19,0.17395330712343798,1.8769390727850335,0.6103864043723884,0.0,381.99,-0.219153720359771
1997-07-01,1.66,0.5068176023684519,1.8605443472115633,0.8844186921511865,0.0,,0.0
1997-08-01,1.18,0.16551443847757333,1.8049125230957968,0.6342229905825629,0.0,359.15,-0.05979214115552767
1997-09-01,1.37,0.3148107398400336,1.774077891609882,0.7590395559171853,0.0,,0.0
1997-10-01,1.08,0.0769610411361284,1.7230319677208088,0.6087669572500884,0.0,322.43,-0.10224140331337872
1997-11-01,1.02,0.01980262729617973,1.6735693552284334,0.5919797305613749,0.0,,0.0
1997-12-01,0.99,-0.01005033585350145,1.6279582631276808,0.5915500286301969,0.0,259.83,-0.19415066836212513
1998-01-01,1.58,0.4574248470388755,1.62552613894062,0.9705408521742186,1.0,,0.0
1998-02-01,1.53,0.4252677354043441,1.6208448901732635,0.9412337109491972,0.0,393.66,0.5150675441634918
1998-03-01,1.4,0.3364722366212129,1.6100892007035832,0.8637470546921637,0.0,,0.0
1998-04-01,1.41,0.34358970439007686,1.6008264413653834,0.8757278785447741,0.0,295.59,-0.2491236092059138
1998-05-01,1.03,0.02955880224154443,1.571682399415147,0.6434176581450568,0.0,,0.0
1998-06-01,0.8,-0.2231435513142097,1.529796974268728,0.5090086904947815,0.0,178.35,-0.39663046787780365
1998-07-01,0.91,-0.09431067947124129,1.4995369326913195,0.5948501764000398,0.0,,0.0
1998-08-01,0.66,-0.4155154439616658,1.454643854788112,0.44013587502340057,0.0,142.39,-0.20162601626016263
1998-09-01,0.83,-0.18632957819149348,1.4257844373664874,0.5705863997348687,0.0,,0.0
1998-10-01,1.12,0.11332868530700327,1.4139655903873896,0.7855324904995525,0.0,237.97,0.671255003862631
1998-11-01,1.25,0.22314355131420976,1.408168245118743,0.8840384861540603,0.0,,0.0
1998-12-01,1.3,0.26236426446749106,1.4045423239363828,0.923185141055626,0.0,256.85,0.07933773164684643
1999-01-01,1.37,0.3148107398400336,1.4034498061299532,0.9754067048406387,1.0,,0.0
1999-02-01,1.42,0.35065687161316933,1.4039484816788725,1.0117925085726325,1.0,246.31,-0.04103562390500304
1999-03-01,1.54,0.43178241642553783,1.4077729913632344,1.0969063467047124,2.0,,0.0
1999-04-01,2.11,0.7466879474879751,1.4241444852003793,1.4988211969862806,3.0,348.66,0.4155332710811579
1999-05-01,2.0,0.6931471805599453,1.4376415182050308,1.404351890404292,3.0,,0.0
1999-06-01,2.21,0.7929925155296614,1.4544462576396922,1.5372399669976826,3.0,369.17,0.05882521654333739
1999-07-01,1.86,0.62057648772511,1.4638905477168898,1.278837213977538,3.0,,0.0
1999-08-01,1.77,0.5709795465857378,1.4710352679553105,1.209106789275007,2.0,307.97,-0.16577728417802096
1999-09-01,1.63,0.4885800148186709,1.4748138180562518,1.1080631685096476,2.0,,0.0
1999-10-01,1.68,0.5187937934151675,1.4795069340847726,1.139126837185575,2.0,275.16,-0.10653635094327374
1999-11-01,1.82,0.598836501088704,1.486821306319101,1.2301395539763775,2.0,,0.0
1999-12-01,2.14,0.7608058290337602,1.4994666092534663,1.439312169461684,3.0,347.43,0.26264718709114687
2000-01-01,2.13,0.7561219797213337,1.5114765315318381,1.4205051228586243,3.0,,0.0
2000-02-01,1.61,0.4762341789963717,1.5135990307643232,1.0651835912849479,1.0,269.07,-0.22554183576547793
2000-03-01,1.83,0.6043159668533296,1.5198580226631628,1.209038829177833,2.0,,0.0
2000-04-01,1.78,0.5766133643039938,1.5249758147218684,1.1711620253061565,2.0,277.8,0.03244508863864426
2000-05-01,1.51,0.412109650826833,1.524662308750096,0.9901796378819294,1.0,,0.0
2000-06-01,1.58,0.4574248470388755,1.5257720411039197,1.036295047717989,1.0,230.71,-0.16951043916486686
2000-07-01,1.3,0.26236426446749106,1.5208932290309776,0.8520276718791032,0.0,,0.0
2000-08-01,1.45,0.371563556432483,1.5194703909299125,0.9533871098392972,1.0,216.12,-0.06323956482163762
2000-09-01,1.29,0.25464221837358075,1.5146939308723801,0.8489800181038887,0.0,,0.0
2000-10-01,1.27,0.23901690047049992,1.5096667492463205,0.8384532175873644,0.0,187.64,-0.1317786414954656
2000-11-01,1.41,0.34358970439007686,1.507758529022263,0.9339809601714565,0.0,,0.0
2000-12-01,1.36,0.3074846997479607,1.5049337356312904,0.9020011983496589,0.0,186.35,-0.006874866766147902
2001-01-01,1.8,0.5877866649021191,1.509752864097101,1.1960659511994627,2.0,,0.0
2001-02-01,1.74,0.5538851132264376,1.5135170756708336,1.1525065071100873,2.0,229.99,0.2341829889991951
2001-03-01,1.56,0.44468582126144574,1.514306650893517,1.0307118598635987,1.0,,0.0
2001-04-01,1.59,0.4637340162321402,1.5155590724767067,1.049985482835871,1.0,204.1,-0.1125701117439889
2001-05-01,1.58,0.4574248470388755,1.5166112469416644,1.0425195749169875,1.0,,0.0
2001-06-01,1.63,0.4885800148186709,1.5184049316338044,1.0747645471355898,1.0,215.55,0.05609995100440979
2001-07-01,1.45,0.371563556432483,1.5172764210513556,0.9549494800703784,1.0,,0.0
2001-08-01,1.65,0.5007752879124892,1.5192973904875833,1.087474884014,2.0,221.52,0.027696590118301945
2001-09-01,1.39,0.3293037471426003,1.517187407812982,0.9148965888461847,0.0,,0.0
2001-10-01,1.37,0.3148107398400336,1.5148073509258986,0.902986666607554,0.0,177.85,-0.19713795594077288
2001-11-01,1.47,0.3852624007906449,1.514118365129445,0.970420429437109,1.0,,0.0
2001-12-01,1.44,0.36464311358790924,1.5129845520655607,0.9510485000139943,1.0,197.26,0.10913691312904139
2002-01-01,1.67,0.5128236264286637,1.5151830771225465,1.103778619365332,2.0,,0.0
2002-02-01,1.8,0.5877866649021191,1.5189702787764152,1.1879752534052477,2.0,247.55,0.25494271519821576
2002-03-01,1.78,0.5766133643039938,1.5224153135749947,1.171846496847755,2.0,,0.0
2002-04-01,1.77,0.5709795465857378,1.525649726885117,1.1626262454255123,2.0,243.52,-0.01627953948697236
2002-05-01,1.9,0.6418538861723947,1.5303065234616475,1.245371048490393,3.0,,0.0
2002-06-01,1.78,0.5766133643039938,1.5334782805084834,1.1631656617221564,2.0,250.49,0.028621879106438985
2002-07-01,1.72,0.5423242908253617,1.5358587946071751,1.1216331015980663,2.0,,0.0
2002-08-01,1.59,0.4637340162321402,1.5365684088607443,1.0352514212783948,1.0,230.51,-0.07976366322008865
2002-09-01,1.44,0.36464311358790924,1.5352566484858956,0.937153199100102,0.0,,0.0
2002-10-01,1.57,0.45107561936021673,1.535702895887407,1.022630321482971,1.0,229.1,-0.006116871285410608
2002-11-01,1.58,0.4574248470388755,1.5362628730639656,1.0288448398653283,1.0,,0.0
2002-12-01,1.53,0.4252677354043441,1.5361834362092737,0.9959233063730332,1.0,228.4,-0.0030554343081623525
2003-01-01,1.75,0.5596157879354227,1.5386878171227991,1.1391868697128682,2.0,,0.0
2003-02-01,1.66,0.5068176023684519,1.5401300648509018,1.0788413227993467,1.0,232.85,0.019483362521891312
2003-03-01,1.66,0.5068176023684519,1.541538438591512,1.077831046795845,1.0,,0.0
2003-04-01,1.7,0.5306282510621704,1.5433568047419308,1.102794427593562,2.0,242.1,0.039725144943096424
2003-05-01,1.77,0.5709795465857378,1.5458763636134447,1.1468508089391338,2.0,,0.0
2003-06-01,2.02,0.7030975114131134,1.5507491099118567,1.3067021707210167,3.0,302.62,0.24997934737711702
2003-07-01,2.05,0.7178397931503168,1.5557900374759046,1.321941755050577,3.0,,0.0
2003-08-01,2.21,0.7929925155296614,1.5620796866853106,1.4205001618248423,3.0,339.24,0.12100984733328923
2003-09-01,2.28,0.8241754429663494,1.56880676615623,1.4595926311788203,3.0,,0.0
2003-10-01,2.44,0.8919980393051105,1.576611677140267,1.5553222057923046,3.0,381.6,0.12486735054828446
2003-11-01,2.38,0.8671004876833833,1.58384247550765,1.509566391336741,3.0,,0.0
2003-12-01,3.12,1.1378330018213911,1.595686676246278,1.9698928701858334,3.0,509.06,0.3340146750524109
2004-01-01,2.84,1.0438040521731147,1.6057171268054926,1.7797980281949002,3.0,,0.0
2004-02-01,2.77,1.0188473201992472,1.6151594085132401,1.7250859156685958,3.0,471.42,-0.07394020351235608
2004-03-01,2.36,0.8586616190375187,1.6216886725402178,1.4611560862419073,3.0,,0.0
2004-04-01,2.38,0.8671004876833833,1.628250675872734,1.467605983996892,3.0,436.9,-0.07322557379831152
2004-05-01,2.27,0.8197798314933114,1.6338961142525363,1.3941342286151925,3.0,,0.0
2004-06-01,2.3,0.8329091229351039,1.6396660434794217,1.4076782360500246,3.0,441.45,0.01041428244449527
2004-07-01,2.35,0.8544153281560676,1.6456990857602114,1.433218678489693,3.0,,0.0
2004-08-01,2.28,0.8241754429663494,1.6511273584256625,1.3854294626084578,3.0,429.55,-0.026956620228791417
2004-09-01,2.37,0.8628899551470398,1.6571058529080271,1.4353829145316672,3.0,,0.0
2004-10-01,2.32,0.8415671856782185,1.6626359224031029,1.4000312628964957,3.0,439.24,0.022558491444534923
2004-11-01,2.32,0.8415671856782185,1.668075474397279,1.395374638992986,3.0,,0.0
2004-12-01,2.36,0.8586616190375187,1.6737044388798272,1.4148040878382508,3.0,468.68,0.06702486112375916
2005-01-01,2.44,0.8919980393051105,1.6797819595378345,1.4578440155377954,3.0,,0.0
2005-02-01,2.54,0.9321640810304452,1.6864101448349125,1.5121010114305793,3.0,522.64,0.11513185969104711
2005-03-01,2.21,0.7929925155296614,1.690717420530037,1.310475987569645,3.0,,0.0
2005-04-01,2.14,0.7608058290337602,1.6944450979957524,1.2657348732641045,3.0,458.2,-0.12329710699525487
2005-05-01,2.05,0.7178397931503168,1.6974363044936913,1.2098355989372627,2.0,,0.0
2005-06-01,2.09,0.7371640659767196,1.7006792437891614,1.2312685869078321,2.0,471.66,0.029375818419904
2005-07-01,2.17,0.7747271675523681,1.7044511894442,1.275960771512198,3.0,,0.0
2005-08-01,2.23,0.8020015854720274,1.7085830868126224,1.3083390206833525,3.0,495.78,0.05113853199338503
2005-09-01,2.3,0.8329091229351039,1.7131236385646063,1.3461446608901362,3.0,,0.0
2005-10-01,2.15,0.7654678421395714,1.7165707754374837,1.255017414739221,3.0,477.4,-0.03707289523579005
2005-11-01,2.04,0.712949807856125,1.719172012609588,1.1884158982492798,2.0,,0.0
2005-12-01,2.22,0.7975071958841882,1.7229982737809653,1.2913193000566527,3.0,502.85,0.05330959363217436
2006-01-01,2.35,0.8544153281560676,1.7276141995438306,1.3639015405645971,3.0,,0.0
2006-02-01,2.35,0.8544153281560676,1.7321632712371624,1.3602574004199015,3.0,524.62,0.043293228596997135
2006-03-01,2.21,0.7929925155296614,1.7357431698350085,1.2758612520525,3.0,,0.0
2006-04-01,2.32,0.8415671856782185,1.739980213628382,1.3366032719117817,3.0,533.86,0.01761274827494197
2006-05-01,2.03,0.7080357930536959,1.7422169744115112,1.1666799335417954,2.0,,0.0
2006-06-01,1.95,0.6678293725756554,1.743840021167966,1.1192635754560214,2.0,471.54,-0.1167347244595961
2006-07-01,2.01,0.6981347220709843,1.7458715641433324,1.1526286675389916,2.0,,0.0
2006-08-01,2.01,0.6981347220709843,1.7478723831850618,1.1512874379085671,2.0,482.43,0.023094541290240356
2006-09-01,2.02,0.7030975114131134,1.7499132032472746,1.1556907812222843,2.0,,0.0
2006-10-01,2.12,0.7514160886839212,1.7526010307435334,1.211488659018038,2.0,504.55,0.04585121157473626
2006-11-01,2.11,0.7466879474879751,1.7551843605389532,1.2039248882016471,2.0,,0.0
2006-12-01,1.94,0.6626879730752367,1.756568517489948,1.105296995356258,2.0,473.27,-0.06199583787533447
2007-01-01,1.85,0.6151856390902335,1.757279844459966,1.0531897740280358,1.0,,0.0
2007-02-01,1.92,0.6523251860396901,1.758486626013893,1.092597747622855,2.0,475.66,0.005049971475056703
2007-03-01,1.87,0.6259384308664954,1.7593185174151684,1.0634143998233776,1.0,,0.0
2007-04-01,1.95,0.6678293725756554,1.7607010365230027,1.10838371829621,2.0,491.97,0.034289198166757684
2007-05-01,1.97,0.6780335427498971,1.7621998906189889,1.1188725167620261,2.0,,0.0
2007-06-01,2.07,0.7275486072772777,1.7643341811391926,1.1746681015130997,2.0,550.01,0.11797467325243405
2007-07-01,2.31,0.8372475245337022,1.7678858290050212,1.3092757736567133,3.0,,0.0
2007-08-01,2.17,0.7747271675523681,1.7705716852527948,1.22745483016926,2.0,586.31,0.06599880002181768
2007-09-01,2.31,0.8372475245337022,1.7740373871484205,1.304663357739276,3.0,,0.0
2007-10-01,2.52,0.9242589015233319,1.7785883882962308,1.4204886651518862,3.0,672.79,0.1474987634527809
2007-11-01,2.3,0.8329091229351039,1.7819049238202342,1.2931603597183308,3.0,,0.0
2007-12-01,2.35,0.8544153281560676,1.7854560168605376,1.3188133488973273,3.0,630.73,-0.06251579244637995
2008-01-01,2.13,0.7561219797213337,1.787707723862856,1.1929725402842979,2.0,,0.0
2008-02-01,2.3,0.8329091229351039,1.7909053143300073,1.2865637762252262,3.0,614.37,-0.02593819859527846
2008-03-01,2.11,0.7466879474879751,1.79297445816863,1.1781750733088692,2.0,,0.0
2008-04-01,2.16,0.7701082216960737,1.7953110122350928,1.204702047014242,2.0,599.3,-0.024529192506144604
2008-05-01,2.06,0.7227059828014898,1.797026449412517,1.1474335009149081,2.0,,0.0
2008-06-01,1.88,0.6312717768418578,1.7975859502144327,1.0461726930144009,1.0,548.95,-0.08401468379776389
2008-07-01,1.64,0.494696241836107,1.7964566776361004,0.9123346785194697,0.0,,0.0
2008-08-01,1.67,0.5128236264286637,1.7955648717299635,0.9296077221285955,0.0,485.25,-0.11603971217779407
2008-09-01,1.45,0.371563556432483,1.792973412801052,0.8075453150311278,0.0,,0.0
2008-10-01,1.01,0.009950330853168092,1.7860804394155063,0.563310081894711,0.0,288.76,-0.40492529623905205
2008-11-01,0.97,-0.030459207484708574,1.778826069928445,0.5430886418068784,0.0,,0.0
2008-12-01,1.09,0.08617769624105241,1.7730657069951208,0.6127636751151541,0.0,316.45,0.09589278293392445
2009-01-01,1.08,0.0769610411361284,1.767292261185805,0.609114482187079,0.0,,0.0
2009-02-01,1.08,0.0769610411361284,1.761612717966668,0.6111043564890334,0.0,299.58,-0.05331015958287255
2009-03-01,1.09,0.08617769624105241,1.7561299320467623,0.6187512095496941,0.0,,0.0
2009-04-01,1.26,0.23111172096338664,1.7523724319742395,0.7174867741884424,0.0,346.81,0.15765404900193603
2009-05-01,1.4,0.3364722366212129,1.7498524210119153,0.7989169279630509,0.0,,0.0
2009-06-01,1.52,0.41871033485818504,1.7482835949163753,0.8686446821161097,0.0,430.35,0.24088117412992704
2009-07-01,1.58,0.4574248470388755,1.7471640599637475,0.9037435371436837,0.0,,0.0
2009-08-01,1.63,0.4885800148186709,1.7464014748071335,0.9329404360766335,0.0,467.27,0.0857906355292204
2009-09-01,1.78,0.5766133643039938,1.7466094835392323,1.019238717830662,1.0,,0.0
2009-10-01,1.68,0.5187937934151675,1.7461877155092882,0.9618635509729063,1.0,483.67,0.03509748111370303
2009-11-01,1.65,0.5007752879124892,1.7455770912538549,0.9449155926049827,0.0,,0.0
2009-12-01,1.77,0.5709795465857378,1.7457258928818273,1.013991309159885,1.0,520.69,0.07653978952591656
2010-01-01,1.68,0.5187937934151675,1.7453174337876693,0.9623503935240786,1.0,,0.0
2010-02-01,1.7,0.5306282510621704,1.7450391762287687,0.9740348472373177,1.0,507.68,-0.02498607616816162
2010-03-01,1.84,0.6097655716208943,1.7455962960038789,1.0544175884787026,1.0,,0.0
2010-04-01,1.78,0.5766133643039938,1.7458003143023006,1.0197088548336635,1.0,538.93,0.061554522533879386
2010-05-01,1.66,0.5068176023684519,1.7452766997071996,0.9508533057306784,1.0,,0.0
